203.777,4.784,-0.082,100.23080000000003,189.86200000000005,308.6274,319.02599999999995,205.69619999999998,344.0,628.0,852.0,576.0,510.0,15.0,28.0,46.0,46.0,32.0,74.0,166.0,170.0,144.0,124.0,5.065499999999998,11.397200000000002,15.095799999999999,13.8774,10.420000000000002,10,1,17.0,29.4,1,50,23,32.7,19,50,0
203.777,4.784,-0.082,100.23080000000003,189.86200000000005,308.6274,319.02599999999995,205.69619999999998,344.0,628.0,852.0,576.0,510.0,15.0,28.0,46.0,46.0,32.0,74.0,166.0,170.0,144.0,124.0,5.065499999999998,11.397200000000002,15.095799999999999,13.8774,10.420000000000002,10,1,17.0,29.4,1,50,23,32.7,19,50,10
203.777,4.784,-0.082,100.23080000000003,189.86200000000005,308.6274,319.02599999999995,205.69619999999998,344.0,628.0,852.0,576.0,510.0,15.0,28.0,46.0,46.0,32.0,74.0,166.0,170.0,144.0,124.0,5.065499999999998,11.397200000000002,15.095799999999999,13.8774,10.420000000000002,10,1,17.0,29.4,1,50,23,32.7,19,50,20
203.777,4.784,-0.082,100.23080000000003,189.86200000000005,308.6274,319.02599999999995,205.69619999999998,344.0,628.0,852.0,576.0,510.0,15.0,28.0,46.0,46.0,32.0,74.0,166.0,170.0,144.0,124.0,5.065499999999998,11.397200000000002,15.095799999999999,13.8774,10.420000000000002,10,1,17.0,29.4,1,50,23,32.7,19,50,30
203.777,4.784,-0.082,100.23080000000003,189.86200000000005,308.6274,319.02599999999995,205.69619999999998,344.0,628.0,852.0,576.0,510.0,15.0,28.0,46.0,46.0,32.0,74.0,166.0,170.0,144.0,124.0,5.065499999999998,11.397200000000002,15.095799999999999,13.8774,10.420000000000002,10,1,17.0,29.4,1,50,23,32.7,19,50,40
203.777,4.784,-0.082,100.23080000000003,189.86200000000005,308.6274,319.02599999999995,205.69619999999998,344.0,628.0,852.0,576.0,510.0,15.0,28.0,46.0,46.0,32.0,74.0,166.0,170.0,144.0,124.0,5.065499999999998,11.397200000000002,15.095799999999999,13.8774,10.420000000000002,10,1,17.0,29.4,1,50,23,32.7,19,50,50
203.777,4.784,-0.082,100.23080000000003,189.86200000000005,308.6274,319.02599999999995,205.69619999999998,344.0,628.0,852.0,576.0,510.0,15.0,28.0,46.0,46.0,32.0,74.0,166.0,170.0,144.0,124.0,5.065499999999998,11.397200000000002,15.095799999999999,13.8774,10.420000000000002,10,1,17.0,29.4,1,50,23,32.7,19,50,60
203.777,4.784,-0.082,100.23080000000003,189.86200000000005,308.6274,319.02599999999995,205.69619999999998,344.0,628.0,852.0,576.0,510.0,15.0,28.0,46.0,46.0,32.0,74.0,166.0,170.0,144.0,124.0,5.065499999999998,11.397200000000002,15.095799999999999,13.8774,10.420000000000002,10,1,17.0,29.4,1,50,23,32.7,19,50,70
203.777,4.784,-0.082,100.23080000000003,189.86200000000005,308.6274,319.02599999999995,205.69619999999998,344.0,628.0,852.0,576.0,510.0,15.0,28.0,46.0,46.0,32.0,74.0,166.0,170.0,144.0,124.0,5.065499999999998,11.397200000000002,15.095799999999999,13.8774,10.420000000000002,10,1,17.0,29.4,1,50,23,32.7,19,50,80
203.777,4.784,-0.082,100.23080000000003,189.86200000000005,308.6274,319.02599999999995,205.69619999999998,344.0,628.0,852.0,576.0,510.0,15.0,28.0,46.0,46.0,32.0,74.0,166.0,170.0,144.0,124.0,5.065499999999998,11.397200000000002,15.095799999999999,13.8774,10.420000000000002,10,1,17.0,29.4,1,50,23,32.7,19,50,90
203.777,4.784,-0.082,100.23080000000003,189.86200000000005,308.6274,319.02599999999995,205.69619999999998,344.0,628.0,852.0,576.0,510.0,15.0,28.0,46.0,46.0,32.0,74.0,166.0,170.0,144.0,124.0,5.065499999999998,11.397200000000002,15.095799999999999,13.8774,10.420000000000002,10,1,17.0,29.4,1,50,23,32.7,19,50,95
203.777,4.784,-0.082,100.23080000000003,189.86200000000005,308.6274,319.02599999999995,205.69619999999998,344.0,628.0,852.0,576.0,510.0,15.0,28.0,46.0,46.0,32.0,74.0,166.0,170.0,144.0,124.0,5.065499999999998,11.397200000000002,15.095799999999999,13.8774,10.420000000000002,10,1,17.0,29.4,1,50,23,32.7,19,50,100